0;-3066
1;-1662
2;-345
3;917
4;2135
5;3301
6;4409
7;5504
8;6500
9;7490
10;8429
11;9308
12;10123
13;10899
14;11600
15;12250
16;12843
17;13370
18;13808
19;14187
20;14480
21;14674
22;14777
23;14774
24;14678
25;14511
26;14257
27;13905
28;13403
29;12702
30;11749
31;10440
32;8818
33;7175
34;5863
35;4896
36;4236
37;3760
38;3439
39;3245
40;3236
41;3459
42;3927
43;4684
44;5738
45;7125
46;8854
47;10954
48;13412
49;16149
50;19094
51;22071
52;24930
53;27487
54;29595
55;31181
56;32229
57;32741
58;32767
59;32291
60;31329
61;29904
62;28072
63;25916
64;23469
65;20861
66;18166
67;15449
68;12774
69;10268
70;7938
71;5821
72;3948
73;2362
74;1048
75;13
76;-738
77;-1208
78;-1405
79;-1403
80;-1234
81;-866
82;-273
83;587
84;1739
85;3221
86;4992
87;7006
88;9050
89;10995
90;12642
91;14020
92;15064
93;15803
94;16301
95;16582
96;16672
97;16574
98;16275
99;15766
100;15051
101;14100
102;12918
103;11527
104;9886
105;7989
106;5900
107;3604
108;1117
109;-1505
110;-4237
111;-7050
112;-9874
113;-12676
114;-15425
115;-18054
116;-20502
117;-22750
118;-24813
119;-26645
120;-28239
121;-29572
122;-30683
123;-31541
124;-32168
125;-32579
126;-32767
127;-32766
128;-32661
129;-32449
130;-32097
131;-31619
132;-30926
133;-30063
134;-28917
135;-27574
136;-25971
137;-24297
138;-22733
139;-21381
140;-20353
141;-19634
142;-19174
143;-18938
144;-18877
145;-18973
146;-19192
147;-19525
148;-19938
149;-20454
150;-20995
151;-21615
152;-22253
153;-22953
154;-23645
155;-24350
156;-25056
157;-25784
158;-26462
159;-27111
160;-27746
161;-28304
162;-28823
163;-29282
164;-29632
165;-29898
166;-29987
167;-29788
168;-29310
169;-28579
170;-27623
171;-26471
172;-25201
173;-23856
174;-22471
175;-21077
176;-19665
177;-18319
178;-17025
179;-15795
180;-14604
181;-13493
182;-12467
183;-11496
184;-10583
185;-9759
186;-8968
187;-8264
188;-7595
189;-7010
190;-6460
191;-5967
192;-5530
193;-5127
194;-4778
195;-4478
196;-4211
197;-3991
198;-3803
199;-3650
200;-3537
201;-3461
202;-3416
203;-3399
204;-3409
205;-3456
206;-3575
207;-3807
208;-4089
209;-4202
210;-4175
211;-3954
212;-3644
213;-3379
214;-3183
215;-3059
216;-2970
217;-2941
218;-3094
219;-3525
220;-3994
221;-4335
222;-4543
223;-4651
224;-4693
225;-4688
226;-4669
227;-4632
228;-4577
229;-4496
230;-4384
231;-4222
232;-4018
233;-3822
234;-3707
235;-3663
236;-3659
237;-3682
238;-3750
239;-3875
240;-4077
241;-4344
242;-4728
243;-5152
244;-5589
245;-5941
246;-6126
247;-6184
248;-6111
249;-5942
250;-5693
251;-5361
252;-4984
253;-4586
254;-4113
255;-3620
