0;0
1;2478
2;4928
3;7325
4;9645
5;11869
6;13980
7;15968
8;17827
9;19555
10;21154
11;22630
12;23988
13;25236
14;26381
15;27429
16;28384
17;29247
18;30020
19;30701
20;31288
21;31778
22;32168
23;32460
24;32653
25;32753
26;32767
27;32703
28;32574
29;32395
30;32179
31;31941
32;31695
33;31451
34;31217
35;30999
36;30797
37;30609
38;30429
39;30249
40;30059
41;29851
42;29614
43;29342
44;29031
45;28679
46;28290
47;27869
48;27426
49;26972
50;26520
51;26083
52;25674
53;25303
54;24976
55;24699
56;24472
57;24292
58;24153
59;24045
60;23960
61;23886
62;23814
63;23735
64;23646
65;23542
66;23425
67;23299
68;23172
69;23052
70;22950
71;22876
72;22839
73;22847
74;22906
75;23017
76;23179
77;23387
78;23634
79;23911
80;24208
81;24513
82;24818
83;25114
84;25394
85;25656
86;25899
87;26124
88;26333
89;26532
90;26725
91;26913
92;27100
93;27283
94;27459
95;27619
96;27754
97;27850
98;27893
99;27867
100;27757
101;27549
102;27233
103;26802
104;26253
105;25588
106;24813
107;23938
108;22976
109;21945
110;20860
111;19739
112;18597
113;17447
114;16299
115;15160
116;14031
117;12913
118;11802
119;10693
120;9578
121;8452
122;7307
123;6141
124;4951
125;3737
126;2504
127;1256
128;0
129;-1256
130;-2504
131;-3737
132;-4951
133;-6141
134;-7307
135;-8452
136;-9578
137;-10693
138;-11802
139;-12913
140;-14031
141;-15160
142;-16299
143;-17447
144;-18597
145;-19739
146;-20860
147;-21945
148;-22976
149;-23938
150;-24813
151;-25588
152;-26253
153;-26802
154;-27233
155;-27549
156;-27757
157;-27867
158;-27893
159;-27850
160;-27754
161;-27619
162;-27459
163;-27283
164;-27100
165;-26913
166;-26725
167;-26532
168;-26333
169;-26124
170;-25899
171;-25656
172;-25394
173;-25114
174;-24818
175;-24513
176;-24208
177;-23911
178;-23634
179;-23387
180;-23179
181;-23017
182;-22906
183;-22847
184;-22839
185;-22876
186;-22950
187;-23052
188;-23172
189;-23299
190;-23425
191;-23542
192;-23646
193;-23735
194;-23814
195;-23886
196;-23960
197;-24045
198;-24153
199;-24292
200;-24472
201;-24699
202;-24976
203;-25303
204;-25674
205;-26083
206;-26520
207;-26972
208;-27426
209;-27869
210;-28290
211;-28679
212;-29031
213;-29342
214;-29614
215;-29851
216;-30059
217;-30249
218;-30429
219;-30609
220;-30797
221;-30999
222;-31217
223;-31451
224;-31695
225;-31941
226;-32179
227;-32395
228;-32574
229;-32703
230;-32767
231;-32753
232;-32653
233;-32460
234;-32168
235;-31778
236;-31288
237;-30701
238;-30020
239;-29247
240;-28384
241;-27429
242;-26381
243;-25236
244;-23988
245;-22630
246;-21154
247;-19555
248;-17827
249;-15968
250;-13980
251;-11869
252;-9645
253;-7325
254;-4928
255;-2478
