0;0
1;2934
2;5839
3;8686
4;11447
5;14094
6;16606
7;18959
8;21134
9;23117
10;24895
11;26460
12;27807
13;28935
14;29847
15;30549
16;31051
17;31366
18;31509
19;31498
20;31354
21;31097
22;30751
23;30338
24;29882
25;29403
26;28925
27;28467
28;28048
29;27682
30;27384
31;27165
32;27032
33;26990
34;27041
35;27184
36;27414
37;27723
38;28104
39;28544
40;29028
41;29543
42;30071
43;30595
44;31098
45;31563
46;31973
47;32311
48;32565
49;32720
50;32767
51;32696
52;32502
53;32181
54;31733
55;31159
56;30465
57;29656
58;28744
59;27738
60;26654
61;25506
62;24312
63;23087
64;21851
65;20622
66;19418
67;18256
68;17153
69;16125
70;15185
71;14345
72;13616
73;13004
74;12515
75;12152
76;11915
77;11803
78;11811
79;11931
80;12156
81;12475
82;12875
83;13343
84;13863
85;14420
86;14999
87;15583
88;16156
89;16703
90;17209
91;17661
92;18046
93;18354
94;18576
95;18704
96;18734
97;18662
98;18487
99;18210
100;17833
101;17362
102;16801
103;16159
104;15445
105;14668
106;13840
107;12971
108;12074
109;11160
110;10241
111;9327
112;8430
113;7558
114;6721
115;5925
116;5177
117;4480
118;3837
119;3251
120;2720
121;2244
122;1818
123;1438
124;1099
125;793
126;514
127;252
128;0
129;-252
130;-514
131;-793
132;-1099
133;-1438
134;-1818
135;-2244
136;-2720
137;-3251
138;-3837
139;-4480
140;-5177
141;-5925
142;-6721
143;-7558
144;-8430
145;-9327
146;-10241
147;-11160
148;-12074
149;-12971
150;-13840
151;-14668
152;-15445
153;-16159
154;-16801
155;-17362
156;-17833
157;-18210
158;-18487
159;-18662
160;-18734
161;-18704
162;-18576
163;-18354
164;-18046
165;-17661
166;-17209
167;-16703
168;-16156
169;-15583
170;-14999
171;-14420
172;-13863
173;-13343
174;-12875
175;-12475
176;-12156
177;-11931
178;-11811
179;-11803
180;-11915
181;-12152
182;-12515
183;-13004
184;-13616
185;-14345
186;-15185
187;-16125
188;-17153
189;-18256
190;-19418
191;-20622
192;-21851
193;-23087
194;-24312
195;-25506
196;-26654
197;-27738
198;-28744
199;-29656
200;-30465
201;-31159
202;-31733
203;-32181
204;-32502
205;-32696
206;-32767
207;-32720
208;-32565
209;-32311
210;-31973
211;-31563
212;-31098
213;-30595
214;-30071
215;-29543
216;-29028
217;-28544
218;-28104
219;-27723
220;-27414
221;-27184
222;-27041
223;-26990
224;-27032
225;-27165
226;-27384
227;-27682
228;-28048
229;-28467
230;-28925
231;-29403
232;-29882
233;-30338
234;-30751
235;-31097
236;-31354
237;-31498
238;-31509
239;-31366
240;-31051
241;-30549
242;-29847
243;-28935
244;-27807
245;-26460
246;-24895
247;-23117
248;-21134
249;-18959
250;-16606
251;-14094
252;-11447
253;-8686
254;-5839
255;-2934
